dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,coverage_start,coverage_end,generated_at,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-01-04,2019-01,1,1.0,0,0.0007892695739061512,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-01-11,2019-01,3,3.0,0,0.0023678087217184536,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-01-18,2019-01,8,8.0,0,0.00631415659124921,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-01-25,2019-01,15,15.0,0,0.011839043608592267,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-02-01,2019-02,15,15.0,0,0.011839043608592267,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-02-08,2019-02,11,11.0,0,0.008681965312967664,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-02-15,2019-02,16,16.0,0,0.01262831318249842,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-02-22,2019-02,13,13.0,0,0.010260504460779966,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-03-01,2019-03,6,6.0,0,0.004735617443436907,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-03-08,2019-03,8,8.0,0,0.00631415659124921,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-03-15,2019-03,15,15.0,0,0.011839043608592267,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-03-22,2019-03,18,18.0,0,0.01420685233031072,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-03-29,2019-03,21,21.0,0,0.016574661052029177,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-04-05,2019-04,14,14.0,0,0.011049774034686117,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-04-12,2019-04,17,17.0,0,0.01341758275640457,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-04-19,2019-04,12,12.0,0,0.009471234886873814,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-04-26,2019-04,7,7.0,0,0.0055248870173430584,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-05-03,2019-05,5,5.0,0,0.003946347869530757,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-05-10,2019-05,8,8.0,0,0.00631415659124921,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-05-17,2019-05,7,7.0,0,0.0055248870173430584,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-05-24,2019-05,10,10.0,0,0.007892695739061513,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-05-31,2019-05,16,16.0,0,0.01262831318249842,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-06-07,2019-06,10,10.0,0,0.007892695739061513,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-06-14,2019-06,21,21.0,0,0.016574661052029177,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-06-21,2019-06,13,13.0,0,0.010260504460779966,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-06-28,2019-06,17,17.0,0,0.01341758275640457,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-07-05,2019-07,12,12.0,0,0.009471234886873814,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-07-12,2019-07,10,10.0,0,0.007892695739061513,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-07-19,2019-07,8,8.0,0,0.00631415659124921,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-07-26,2019-07,16,16.0,0,0.01262831318249842,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-08-02,2019-08,19,19.0,0,0.014996121904216871,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-08-09,2019-08,18,18.0,0,0.01420685233031072,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-08-16,2019-08,9,9.0,0,0.00710342616515536,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-08-23,2019-08,8,8.0,0,0.00631415659124921,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-08-30,2019-08,9,9.0,0,0.00710342616515536,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-09-06,2019-09,10,10.0,0,0.007892695739061513,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-09-13,2019-09,12,12.0,0,0.009471234886873814,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-09-20,2019-09,12,12.0,0,0.009471234886873814,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-09-27,2019-09,13,13.0,0,0.010260504460779966,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-10-04,2019-10,10,10.0,0,0.007892695739061513,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-10-11,2019-10,7,7.0,0,0.0055248870173430584,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-10-18,2019-10,10,10.0,0,0.007892695739061513,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-10-25,2019-10,12,12.0,0,0.009471234886873814,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-11-01,2019-11,13,13.0,0,0.010260504460779966,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-11-08,2019-11,15,15.0,0,0.011839043608592267,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-11-15,2019-11,11,11.0,0,0.008681965312967664,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-11-22,2019-11,15,15.0,0,0.011839043608592267,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-11-29,2019-11,11,11.0,0,0.008681965312967664,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-12-06,2019-12,17,17.0,0,0.01341758275640457,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-12-13,2019-12,14,14.0,0,0.011049774034686117,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-12-20,2019-12,16,16.0,0,0.01262831318249842,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2019-12-27,2019-12,20,20.0,0,0.015785391478123027,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2020-01-03,2020-01,1,1.0,0,0.000791737158654697,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2020-01-10,2020-01,9,9.0,0,0.0071256344278922724,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2020-01-17,2020-01,7,7.0,0,0.00554216011058288,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2020-01-24,2020-01,6,6.0,0,0.004750422951928182,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2020-01-31,2020-01,15,15.0,0,0.011876057379820455,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2020-02-07,2020-02,7,7.0,0,0.00554216011058288,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2020-02-14,2020-02,9,9.0,0,0.0071256344278922724,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2020-02-21,2020-02,7,7.0,0,0.00554216011058288,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D005,hiv-aids,HIV/AIDS,JP,Japan,D005,HIV/AIDS,艾滋病,Viral,2020-02-28,2020-02,5,5.0,0,0.003958685793273485,wpp_computed,,2012-09-14,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
