dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,coverage_start,coverage_end,generated_at,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types,data_layer,projection_policy,series_codes,loss_risk,coverage_status,legacy_gap_fill_count,coverage_ratio_against_legacy
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,CN,China,D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2010-01-01,2010-01,3723,840.6774193548387,4,0.27545916049219493,wpp_computed,,2010-01-01,2026-06-01,2026-08-01T00:00:00+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web,mixed,single_series,SER_CN_UNSPECIFIED_VIRAL_HEPATITIS,,legacy_gap_fill,6,0.969697
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2010-06-01,2010-06,1,0.22580645161290322,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2010-07-01,2010-07,1,0.23333333333333334,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2010-08-01,2010-08,2,0.45161290322580644,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2010-09-01,2010-09,2,0.45161290322580644,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2010-11-01,2010-11,2,0.22950819672131148,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2011-01-01,2011-01,1,0.11475409836065574,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2011-02-01,2011-02,1,0.22580645161290322,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2011-03-01,2011-03,1,0.25,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2011-04-01,2011-04,1,0.22580645161290322,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2011-05-01,2011-05,1,0.23333333333333334,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2011-06-01,2011-06,1,0.22580645161290322,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2011-08-01,2011-08,2,0.22950819672131148,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2011-09-01,2011-09,1,0.22580645161290322,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2011-10-01,2011-10,1,0.23333333333333334,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2012-01-01,2012-01,1,0.07608695652173914,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2012-02-01,2012-02,1,0.22580645161290322,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2012-03-01,2012-03,1,0.24137931034482757,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2012-06-01,2012-06,1,0.07608695652173914,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2012-07-01,2012-07,2,0.4666666666666667,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2012-08-01,2012-08,2,0.45161290322580644,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2012-10-01,2012-10,1,0.11475409836065574,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2012-12-01,2012-12,1,0.11475409836065574,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2013-04-01,2013-04,1,0.05785123966942149,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2013-05-01,2013-05,1,0.23333333333333334,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2013-06-01,2013-06,1,0.22580645161290322,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2013-09-01,2013-09,1,0.07608695652173914,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2013-10-01,2013-10,1,0.23333333333333334,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2013-11-01,2013-11,1,0.22580645161290322,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2014-08-01,2014-08,1,0.02564102564102564,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2015-06-01,2015-06,1,0.023026315789473683,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2015-11-01,2015-11,1,0.04575163398692811,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2023-04-01,2023-04,1,0.0025849335302806503,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2023-05-01,2023-05,2,0.4666666666666667,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2023-06-01,2023-06,1,0.22580645161290322,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2023-07-01,2023-07,2,0.4666666666666667,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2023-08-01,2023-08,3,0.6774193548387096,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2023-12-01,2023-12,1,0.05737704918032787,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2024-01-01,2024-01,2,0.45161290322580644,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2024-02-01,2024-02,3,0.6774193548387096,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2024-03-01,2024-03,1,0.24137931034482757,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
disease,D071,unspecified-viral-hepatitis,Unspecified viral hepatitis,TW,"Taiwan, China",D071,Unspecified viral hepatitis,未明示的病毒性肝炎,Viral,2024-04-01,2024-04,1,0.22580645161290322,0,,missing_population,,2005-02-01,2026-05-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,series_registry,single_series,SER_TW_UNSPECIFIED_ACUTE_HEPATITIS_070X,,parity,0,1.0
