dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,coverage_start,coverage_end,generated_at,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types
disease,D024,dysentery,Dysentery,CN,China,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2010-01-01,2010-01,8949,2020.741935483871,1,0.6621230263885718,wpp_computed,,2010-01-01,2026-02-01,2026-03-21T00:00:00+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-03-03,2017-03,2,2.0,0,0.0015740014003890461,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-03-10,2017-03,2,2.0,0,0.0015740014003890461,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-03-17,2017-03,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-03-24,2017-03,2,2.0,0,0.0015740014003890461,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-03-31,2017-03,2,2.0,0,0.0015740014003890461,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-04-07,2017-04,4,4.0,0,0.0031480028007780923,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-04-14,2017-04,3,3.0,0,0.002361002100583569,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-04-21,2017-04,2,2.0,0,0.0015740014003890461,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-04-28,2017-04,3,3.0,0,0.002361002100583569,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-05-05,2017-05,1,1.0,0,0.0007870007001945231,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-05-12,2017-05,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-05-19,2017-05,3,3.0,0,0.002361002100583569,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-05-26,2017-05,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-06-02,2017-06,3,3.0,0,0.002361002100583569,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-06-09,2017-06,1,1.0,0,0.0007870007001945231,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-06-16,2017-06,3,3.0,0,0.002361002100583569,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-06-23,2017-06,3,3.0,0,0.002361002100583569,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-06-30,2017-06,2,2.0,0,0.0015740014003890461,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-07-07,2017-07,2,2.0,0,0.0015740014003890461,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-07-14,2017-07,5,5.0,0,0.003935003500972614,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-07-21,2017-07,5,5.0,0,0.003935003500972614,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-07-28,2017-07,2,2.0,0,0.0015740014003890461,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-08-04,2017-08,4,4.0,0,0.0031480028007780923,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-08-11,2017-08,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-08-18,2017-08,1,1.0,0,0.0007870007001945231,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-08-25,2017-08,3,3.0,0,0.002361002100583569,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-09-01,2017-09,3,3.0,0,0.002361002100583569,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-09-08,2017-09,2,2.0,0,0.0015740014003890461,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-09-15,2017-09,4,4.0,0,0.0031480028007780923,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-09-22,2017-09,7,7.0,0,0.005509004901361661,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-09-29,2017-09,2,2.0,0,0.0015740014003890461,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-10-06,2017-10,3,3.0,0,0.002361002100583569,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-10-13,2017-10,1,1.0,0,0.0007870007001945231,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-10-20,2017-10,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-10-27,2017-10,1,1.0,0,0.0007870007001945231,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-11-03,2017-11,1,1.0,0,0.0007870007001945231,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-11-10,2017-11,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-11-17,2017-11,4,4.0,0,0.0031480028007780923,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-11-24,2017-11,4,4.0,0,0.0031480028007780923,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-12-01,2017-12,3,3.0,0,0.002361002100583569,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-12-08,2017-12,4,4.0,0,0.0031480028007780923,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-12-15,2017-12,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-12-22,2017-12,2,2.0,0,0.0015740014003890461,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2017-12-29,2017-12,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2018-01-05,2018-01,1,1.0,0,0.0007879386604723656,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2018-01-12,2018-01,3,3.0,0,0.0023638159814170973,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2018-01-19,2018-01,4,4.0,0,0.0031517546418894623,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2018-01-26,2018-01,1,1.0,0,0.0007879386604723656,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2018-02-02,2018-02,4,4.0,0,0.0031517546418894623,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2018-02-09,2018-02,5,5.0,0,0.0039396933023618285,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2018-02-16,2018-02,9,9.0,0,0.007091447944251291,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2018-02-23,2018-02,4,4.0,0,0.0031517546418894623,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2018-03-02,2018-03,5,5.0,0,0.0039396933023618285,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2018-03-09,2018-03,3,3.0,0,0.0023638159814170973,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2018-03-16,2018-03,2,2.0,0,0.0015758773209447311,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
